customer_id,signup_date,acquisition_channel,region,email_opt_in,acquisition_cost
C006978,2025-02-14,organic,north,0,16.66
C006979,2024-12-21,paid_social,west,0,31.56
C006980,2023-11-07,paid_social,east,1,34.28
C006981,2024-11-26,paid_search,north,1,40.15
C006982,2023-06-08,paid_search,west,0,35.77
C006983,2023-04-26,referral,west,0,3.67
C006984,2024-09-20,referral,north,1,12.96
C006985,2024-04-13,organic,south,1,7.4
C006986,2024-05-21,paid_social,west,1,44.77
C006987,2023-06-29,paid_social,south,1,28.81
C006988,2023-11-16,affiliate,north,1,32.62
C006989,2023-04-25,paid_social,west,1,42.09
C006990,2023-01-25,referral,south,1,17.09
C006991,2023-08-27,referral,east,0,15.29
C006992,2024-07-23,paid_social,north,1,34.31
C006993,2024-11-20,referral,south,1,20.64
C006994,2023-03-31,paid_social,north,1,26.79
C006995,2023-05-18,paid_search,west,1,36.0
C006996,2023-09-05,referral,south,0,15.75
C006997,2024-03-08,referral,north,0,21.25
C006998,2024-12-25,paid_social,north,1,34.52
C006999,2024-02-03,paid_social,east,1,34.17
C007000,2023-05-25,affiliate,south,1,28.47
C007001,2024-07-25,paid_social,north,1,32.52
C007002,2024-02-21,paid_search,east,1,40.43
C007003,2023-12-09,referral,south,1,6.43
C007004,2024-03-22,organic,north,1,6.08
C007005,2024-08-24,paid_search,east,1,50.37
C007006,2024-02-09,organic,east,1,9.32
C007007,2023-03-16,paid_search,west,1,42.14
C007008,2023-01-23,organic,west,1,9.46
C007009,2024-12-30,paid_social,south,1,37.8
C007010,2023-06-15,paid_social,east,1,39.39
C007011,2024-08-04,paid_search,east,1,48.79
C007012,2024-11-09,referral,west,1,20.86
C007013,2023-01-08,organic,east,1,4.83
C007014,2025-02-21,paid_social,west,1,35.21
C007015,2024-12-13,organic,west,0,7.1
C007016,2024-03-06,organic,north,1,2.0
C007017,2024-06-16,organic,west,1,9.84
C007018,2023-02-18,affiliate,east,1,27.95
C007019,2025-01-29,paid_search,north,1,38.49
C007020,2023-06-19,organic,south,0,10.39
C007021,2024-06-13,referral,west,0,9.14
C007022,2023-07-02,organic,south,1,2.33
C007023,2024-12-15,organic,south,1,7.06
C007024,2023-01-14,paid_search,south,0,39.06
C007025,2024-12-15,paid_search,west,0,42.05
C007026,2024-12-06,affiliate,east,1,38.41
C007027,2024-11-01,paid_search,west,1,48.02
C007028,2025-01-12,paid_social,south,1,31.59
C007029,2024-03-06,paid_social,west,0,34.44
C007030,2024-05-05,referral,north,1,22.51
C007031,2024-06-04,organic,north,0,2.0
C007032,2023-11-19,paid_search,east,0,38.41
C007033,2025-01-13,affiliate,west,1,26.68
C007034,2025-02-02,paid_social,east,1,41.66
C007035,2023-03-01,organic,north,1,12.06
C007036,2023-12-25,paid_social,west,0,40.25
C007037,2023-04-22,organic,east,1,2.0
C007038,2024-06-13,organic,west,1,2.0
C007039,2023-04-08,paid_search,south,1,44.86
C007040,2024-09-09,affiliate,north,1,27.53
C007041,2024-10-22,paid_search,west,1,47.18
C007042,2024-03-30,organic,north,1,11.97
C007043,2023-02-10,paid_search,north,1,41.62
C007044,2024-01-23,paid_social,east,1,34.97
C007045,2023-04-25,paid_search,north,1,36.49
C007046,2023-06-26,affiliate,west,1,32.66
C007047,2024-07-26,referral,north,1,16.44
C007048,2024-06-08,referral,west,1,15.0
C007049,2023-07-03,paid_search,north,0,50.45
C007050,2024-09-26,paid_search,east,1,43.23
C007051,2023-08-31,paid_social,north,0,36.91
C007052,2024-12-20,referral,west,0,19.42
C007053,2024-03-14,referral,north,0,11.31
C007054,2024-02-13,organic,north,0,5.75
C007055,2024-11-20,organic,west,0,8.69
C007056,2024-06-20,referral,south,0,27.04
C007057,2024-06-23,paid_social,east,0,31.43
C007058,2023-03-23,affiliate,west,1,31.78
C007059,2023-04-19,organic,west,1,4.97
C007060,2023-02-26,paid_search,north,0,41.45
C007061,2025-01-04,paid_social,north,1,30.74
C007062,2023-10-25,organic,east,1,3.51
C007063,2024-12-12,affiliate,south,1,31.18
C007064,2025-01-24,paid_search,north,0,44.07
C007065,2023-04-05,paid_social,east,1,43.5
C007066,2024-08-31,referral,south,0,15.09
C007067,2024-10-10,organic,south,1,10.33
C007068,2024-09-15,organic,west,1,7.08
C007069,2023-10-22,affiliate,south,1,31.55
C007070,2024-10-09,referral,south,1,14.57
C007071,2024-08-26,referral,east,1,17.29
C007072,2023-07-05,paid_social,west,0,38.04
C007073,2024-09-08,affiliate,west,1,26.21
C007074,2024-11-03,organic,south,1,8.72
C007075,2023-06-16,paid_search,south,1,41.99
C007076,2023-05-30,paid_search,north,0,39.93
C007077,2023-04-14,organic,east,0,5.8
C007078,2023-03-29,organic,south,1,14.83
C007079,2024-03-27,organic,west,1,19.05
C007080,2024-06-06,paid_search,east,1,42.71
C007081,2024-05-16,organic,south,1,11.17
C007082,2023-01-23,paid_social,south,1,41.4
C007083,2023-11-16,paid_social,south,1,31.97
C007084,2023-12-24,affiliate,west,0,25.1
C007085,2023-09-17,affiliate,east,1,30.16
C007086,2023-05-09,affiliate,north,1,32.43
C007087,2023-09-10,referral,north,1,5.78
C007088,2024-11-13,referral,south,0,6.51
C007089,2023-04-24,organic,east,1,13.69
C007090,2024-06-12,referral,east,1,12.69
C007091,2023-12-22,referral,west,0,13.62
C007092,2024-10-21,organic,west,1,8.54
C007093,2024-05-08,organic,north,1,4.01
C007094,2023-04-02,affiliate,east,1,22.78
C007095,2024-10-30,organic,east,0,2.0
C007096,2023-11-21,paid_social,north,1,45.67
C007097,2024-03-04,affiliate,south,1,26.43
C007098,2024-05-03,paid_social,east,0,36.84
C007099,2024-10-20,organic,north,1,14.94
C007100,2024-02-10,organic,west,1,2.0
C007101,2025-01-25,affiliate,east,1,29.0
C007102,2023-07-07,paid_search,south,1,42.51
C007103,2023-09-13,organic,east,0,8.52
C007104,2023-05-25,referral,west,0,16.81
C007105,2024-10-27,paid_search,west,0,41.05
C007106,2024-03-19,referral,west,1,11.24
C007107,2024-06-23,organic,east,0,2.0
C007108,2023-03-10,paid_social,north,1,33.06
C007109,2023-01-06,paid_social,north,0,32.0
C007110,2025-02-03,referral,west,1,13.4
C007111,2023-08-10,affiliate,east,1,24.39
C007112,2024-10-14,affiliate,east,0,40.09
C007113,2024-05-10,organic,west,1,5.67
C007114,2023-09-14,referral,south,1,6.73
C007115,2023-07-06,paid_search,west,1,38.55
C007116,2024-12-01,referral,south,0,17.0
C007117,2024-03-19,affiliate,north,1,37.25
C007118,2024-10-27,paid_search,east,1,46.13
C007119,2024-03-12,organic,east,0,10.56
C007120,2023-08-30,paid_search,south,1,40.15
C007121,2024-05-28,organic,west,1,9.59
C007122,2024-09-04,paid_social,east,0,37.0
C007123,2024-10-08,referral,south,1,13.48
C007124,2023-10-08,organic,north,1,12.49
C007125,2024-08-12,paid_search,south,1,41.9
C007126,2023-01-12,paid_search,north,1,43.24
C007127,2025-01-04,organic,south,1,14.01
C007128,2023-01-16,affiliate,south,0,35.96
C007129,2024-01-05,referral,west,1,8.99
C007130,2023-12-02,referral,west,1,21.14
C007131,2024-01-11,paid_search,west,1,46.36
C007132,2024-09-01,affiliate,north,1,33.36
C007133,2024-10-08,referral,west,1,9.78
C007134,2024-10-29,referral,east,0,14.39
C007135,2024-08-13,organic,east,1,5.58
C007136,2024-06-14,paid_social,east,1,35.01
C007137,2024-10-04,affiliate,east,1,27.91
C007138,2024-04-12,referral,east,1,11.33
C007139,2024-09-26,affiliate,south,1,23.47
C007140,2024-07-24,paid_social,east,0,38.56
C007141,2025-02-20,referral,east,1,21.69
C007142,2023-11-03,affiliate,west,0,22.2
C007143,2023-05-26,paid_search,east,0,36.19
C007144,2023-07-11,organic,south,0,2.0
C007145,2025-01-15,organic,north,0,2.84
C007146,2024-04-11,paid_social,north,1,39.32
C007147,2023-09-27,affiliate,east,1,27.14
C007148,2024-01-30,paid_search,south,1,42.28
C007149,2023-07-18,affiliate,south,1,26.25
C007150,2024-01-19,paid_social,north,1,33.5
C007151,2023-06-26,affiliate,east,1,32.75
C007152,2023-11-17,paid_social,south,1,33.51
C007153,2024-12-04,paid_search,north,1,38.81
C007154,2024-03-14,paid_social,west,0,30.71
C007155,2024-05-29,paid_search,east,1,47.1
C007156,2025-02-21,paid_social,north,1,28.55
C007157,2023-04-14,referral,south,1,17.48
C007158,2023-03-26,organic,west,0,5.32
C007159,2024-11-02,paid_social,south,0,28.96
C007160,2024-01-22,paid_social,south,1,37.92
C007161,2024-04-16,organic,north,1,17.46
C007162,2023-03-01,paid_search,north,1,44.34
C007163,2024-12-30,referral,north,1,12.08
C007164,2024-09-09,affiliate,west,0,27.27
C007165,2023-04-06,paid_search,north,1,51.44
C007166,2025-01-03,affiliate,north,0,29.41
C007167,2024-10-18,referral,east,0,14.49
C007168,2023-07-16,paid_search,east,1,38.31
C007169,2024-08-21,affiliate,north,1,20.45
C007170,2024-06-22,paid_search,east,0,37.62
C007171,2023-08-25,affiliate,north,1,32.07
C007172,2023-09-14,referral,south,0,19.53
C007173,2024-07-25,organic,west,1,4.42
C007174,2023-09-01,organic,east,0,6.88
C007175,2025-01-17,referral,north,1,9.95
C007176,2024-04-12,referral,south,1,18.67
C007177,2025-01-24,affiliate,south,1,31.0
C007178,2024-12-31,organic,west,1,7.98
C007179,2024-09-25,referral,west,1,16.4
C007180,2024-02-26,organic,north,1,3.86
C007181,2024-01-25,paid_search,west,0,40.07
C007182,2024-05-02,organic,east,1,6.34
C007183,2024-03-14,paid_search,south,1,43.04
C007184,2023-12-14,affiliate,north,0,23.11
C007185,2025-02-01,paid_social,east,1,32.84
C007186,2023-12-15,affiliate,south,1,32.72
C007187,2024-11-09,referral,east,1,14.35
C007188,2024-07-14,referral,east,1,17.1
C007189,2024-12-17,organic,west,1,8.07
C007190,2023-07-19,paid_social,north,0,30.01
C007191,2024-01-13,paid_search,west,1,40.19
C007192,2024-05-27,affiliate,south,1,26.61
C007193,2023-10-30,referral,west,1,16.1
C007194,2023-06-29,organic,south,0,5.11
C007195,2025-02-22,organic,south,1,7.08
C007196,2023-11-21,organic,west,1,2.36
C007197,2023-03-31,organic,north,1,9.94
C007198,2024-01-18,affiliate,south,1,29.79
C007199,2023-11-06,organic,south,1,11.24
C007200,2023-10-28,affiliate,south,1,31.42
C007201,2023-05-08,referral,south,1,9.68
C007202,2024-03-04,paid_search,north,0,43.35
C007203,2023-04-12,paid_social,east,1,30.08
C007204,2024-03-20,organic,east,0,11.75
C007205,2024-05-27,organic,north,1,11.67
C007206,2024-04-07,affiliate,east,1,23.58
C007207,2024-03-18,affiliate,west,1,24.29
C007208,2024-11-07,referral,east,1,11.34
C007209,2023-05-05,organic,west,1,13.09
C007210,2024-10-14,paid_social,north,0,37.98
C007211,2024-08-02,organic,south,1,8.42
C007212,2023-05-25,affiliate,east,1,31.91
C007213,2023-01-08,paid_social,west,1,40.48
C007214,2024-07-03,referral,north,1,16.14
C007215,2024-05-05,paid_search,east,1,47.01
C007216,2024-09-04,paid_search,south,1,48.59
C007217,2023-06-04,paid_social,east,1,38.45
C007218,2023-05-12,affiliate,east,0,33.38
C007219,2024-12-02,referral,east,1,11.62
C007220,2023-08-28,referral,west,1,19.17
C007221,2023-11-09,organic,east,1,16.44
C007222,2023-08-13,organic,west,1,17.23
C007223,2023-07-19,organic,west,1,2.0
C007224,2025-01-03,organic,east,1,8.18
C007225,2023-07-09,organic,east,1,6.26
C007226,2024-02-11,paid_search,east,1,38.33
C007227,2024-09-12,paid_search,south,1,46.26
C007228,2023-09-29,paid_search,south,1,44.4
C007229,2023-05-04,organic,north,1,2.0
C007230,2023-06-18,paid_search,north,1,49.56
C007231,2024-04-19,paid_search,north,0,31.9
C007232,2024-01-28,organic,east,1,10.04
C007233,2023-09-23,affiliate,south,1,26.55
C007234,2023-07-04,paid_search,east,1,37.8
C007235,2024-05-07,organic,south,1,9.62
C007236,2024-06-24,organic,north,1,2.43
C007237,2023-01-20,organic,north,0,20.25
C007238,2023-12-27,referral,north,1,15.18
C007239,2023-11-02,organic,north,0,6.5
C007240,2024-06-30,paid_search,west,1,38.85
C007241,2023-02-21,organic,west,1,14.69
C007242,2023-07-12,organic,east,1,11.51
C007243,2024-04-11,paid_social,south,1,28.8
C007244,2023-02-07,paid_search,west,1,46.34
C007245,2024-10-05,organic,west,1,9.18
C007246,2024-11-27,organic,north,0,7.34
C007247,2024-08-13,referral,east,0,16.02
C007248,2023-12-12,referral,north,1,11.6
C007249,2024-02-28,paid_search,south,1,30.58
C007250,2024-07-20,organic,north,1,14.85
C007251,2024-06-29,organic,west,1,4.38
C007252,2024-11-03,paid_search,south,1,39.34
C007253,2023-03-13,organic,north,1,8.53
C007254,2023-10-30,organic,east,1,3.12
C007255,2024-02-27,organic,south,1,7.43
C007256,2023-07-18,organic,east,1,8.61
C007257,2024-01-31,paid_search,south,1,50.8
C007258,2024-05-22,paid_social,south,1,37.15
C007259,2024-07-01,paid_social,east,1,31.89
C007260,2025-01-13,affiliate,south,1,22.71
C007261,2024-08-18,affiliate,south,1,29.97
C007262,2024-02-07,paid_social,south,0,37.72
C007263,2024-03-11,affiliate,west,1,29.55
C007264,2024-08-15,referral,east,0,6.84
C007265,2023-09-02,paid_social,north,1,28.7
C007266,2024-03-23,paid_social,west,1,43.91
C007267,2024-02-23,paid_social,east,1,31.46
C007268,2024-02-20,organic,south,0,2.0
C007269,2024-09-20,organic,north,1,6.19
C007270,2024-07-26,organic,east,1,3.66
C007271,2024-06-25,paid_search,north,1,42.36
C007272,2023-10-25,organic,west,1,8.71
C007273,2024-03-17,paid_search,north,0,39.16
C007274,2024-12-22,referral,south,1,12.31
C007275,2024-03-10,organic,east,1,6.89
C007276,2024-09-03,referral,north,1,12.43
C007277,2024-12-30,organic,west,1,7.18
C007278,2024-02-12,paid_search,north,0,43.48
C007279,2023-08-18,paid_search,west,1,48.67
C007280,2023-01-07,referral,north,0,20.51
C007281,2024-11-30,paid_search,south,1,45.27
C007282,2024-12-12,referral,north,1,7.85
C007283,2023-05-06,referral,east,1,14.96
C007284,2024-07-12,paid_search,east,1,38.34
C007285,2024-11-22,paid_search,south,0,38.44
C007286,2024-07-05,paid_search,east,1,41.04
C007287,2024-10-21,paid_search,west,0,49.08
C007288,2023-09-16,organic,north,1,9.36
C007289,2024-03-28,organic,east,1,12.39
C007290,2024-10-01,paid_search,south,1,42.68
C007291,2023-02-23,referral,south,0,5.94
C007292,2024-08-18,paid_social,west,1,39.86
C007293,2023-03-31,referral,south,0,18.43
C007294,2023-04-29,paid_social,south,1,34.84
C007295,2023-06-13,paid_social,south,1,34.66
C007296,2023-01-19,paid_social,east,0,34.31
C007297,2024-08-12,affiliate,south,1,28.64
C007298,2024-06-10,organic,south,1,2.93
C007299,2025-01-27,referral,south,1,10.87
C007300,2023-02-02,paid_social,south,1,28.41
C007301,2023-12-18,referral,north,1,8.3
C007302,2023-11-09,paid_social,north,1,42.12
C007303,2023-03-07,organic,west,1,10.21
C007304,2024-05-04,referral,south,1,13.23
C007305,2023-01-13,referral,west,1,23.22
C007306,2024-05-22,paid_social,west,1,30.16
C007307,2024-07-07,referral,south,1,15.57
C007308,2024-01-13,organic,south,1,17.0
C007309,2024-05-10,organic,south,1,2.0
C007310,2024-05-07,paid_search,north,0,41.93
C007311,2024-02-03,paid_search,west,0,43.41
C007312,2024-07-08,paid_social,west,1,37.72
C007313,2023-08-10,paid_search,west,1,45.14
C007314,2024-09-27,organic,west,1,10.82
C007315,2024-09-17,paid_social,west,0,40.42
C007316,2024-08-05,referral,east,0,16.8
C007317,2023-03-23,paid_social,west,1,29.41
C007318,2023-10-19,paid_social,north,1,31.87
C007319,2025-01-11,paid_social,north,1,36.34
C007320,2023-12-13,paid_social,south,0,32.14
C007321,2024-02-12,organic,east,1,5.93
C007322,2023-02-25,referral,north,1,15.63
C007323,2023-06-20,referral,south,1,16.93
C007324,2023-05-11,organic,south,1,5.9
C007325,2023-03-07,organic,east,1,8.14
C007326,2024-08-13,organic,west,1,13.61
C007327,2023-05-24,paid_social,south,1,38.01
C007328,2023-11-27,organic,south,0,2.21
C007329,2023-12-09,paid_social,north,1,50.08
C007330,2024-12-09,referral,east,1,11.94
C007331,2024-11-19,paid_social,east,0,45.6
C007332,2025-01-31,paid_search,south,0,43.85
C007333,2024-08-24,organic,south,1,10.67
C007334,2023-01-06,referral,north,1,18.53
C007335,2023-04-17,paid_search,north,1,36.81
C007336,2023-02-09,paid_search,north,1,46.04
C007337,2024-02-22,paid_social,east,1,31.79
C007338,2024-04-10,organic,east,1,4.22
C007339,2024-02-02,referral,north,1,14.34
C007340,2024-07-22,paid_search,west,1,38.92
C007341,2023-03-10,paid_search,south,1,46.46
C007342,2024-12-13,paid_social,south,1,39.88
C007343,2024-11-06,paid_social,east,0,34.91
C007344,2024-11-21,referral,west,1,18.36
C007345,2025-02-06,organic,south,0,3.65
C007346,2023-09-21,referral,west,1,7.25
C007347,2023-08-26,paid_social,north,0,50.26
C007348,2023-06-17,paid_search,north,1,37.53
C007349,2023-07-07,referral,west,1,10.53
C007350,2023-08-15,organic,south,0,3.07
C007351,2024-12-20,referral,west,1,22.87
C007352,2025-01-18,organic,south,1,12.31
C007353,2023-08-16,paid_search,north,1,43.37
C007354,2024-03-23,paid_search,west,0,35.41
C007355,2023-07-09,referral,west,0,18.67
C007356,2024-06-15,paid_social,west,1,34.46
C007357,2023-02-06,referral,west,1,15.53
C007358,2024-09-09,organic,east,1,2.0
C007359,2025-02-13,affiliate,south,1,28.73
C007360,2024-01-19,organic,north,1,12.73
C007361,2023-06-30,organic,south,1,6.31
C007362,2024-06-21,paid_search,south,0,34.23
C007363,2024-06-01,paid_social,north,1,42.89
C007364,2024-09-22,referral,south,1,18.35
C007365,2023-10-01,paid_social,north,1,40.34
C007366,2025-02-11,organic,east,1,2.02
C007367,2024-05-02,paid_search,west,1,44.17
C007368,2024-04-17,paid_social,south,1,37.0
C007369,2023-05-09,referral,north,1,16.21
C007370,2025-01-08,paid_search,west,1,49.05
C007371,2024-06-10,paid_search,south,0,42.14
C007372,2023-11-07,referral,east,1,11.76
C007373,2025-01-27,paid_social,north,0,37.59
C007374,2023-02-10,affiliate,north,0,32.83
C007375,2024-09-18,paid_search,north,0,40.85
C007376,2023-08-10,referral,south,1,19.89
C007377,2023-07-17,referral,east,1,5.95
C007378,2024-07-21,affiliate,east,1,18.55
C007379,2024-03-27,paid_social,east,1,32.29
C007380,2023-03-10,referral,west,1,11.43
C007381,2025-02-26,affiliate,south,1,23.92
C007382,2024-01-06,organic,east,1,6.93
C007383,2023-12-21,paid_social,north,0,30.38
C007384,2023-12-10,organic,west,1,6.21
C007385,2023-08-19,paid_social,west,1,39.81
C007386,2023-06-25,paid_search,north,1,39.3
C007387,2023-08-19,organic,east,0,17.0
C007388,2023-10-04,organic,north,1,9.53
C007389,2024-04-26,paid_search,east,1,52.12
C007390,2023-03-11,paid_search,south,1,39.8
C007391,2023-07-05,paid_social,east,1,34.6
C007392,2024-12-10,referral,south,1,13.25
C007393,2023-02-19,organic,west,0,7.96
C007394,2023-08-24,referral,east,0,21.93
C007395,2023-04-25,referral,west,1,12.67
C007396,2024-07-28,paid_social,west,1,40.96
C007397,2024-07-11,paid_social,west,1,21.47
C007398,2023-10-07,paid_search,east,1,43.15
C007399,2024-04-23,organic,west,1,8.35
C007400,2023-12-04,paid_search,north,1,45.4
C007401,2023-10-19,organic,south,1,17.58
C007402,2025-01-22,organic,west,1,15.85
C007403,2024-07-07,paid_search,south,1,39.51
C007404,2024-08-11,referral,south,0,17.72
C007405,2023-06-14,organic,south,1,10.33
C007406,2024-12-19,paid_social,west,1,39.31
C007407,2024-04-07,affiliate,east,1,31.71
C007408,2023-05-19,organic,west,1,2.87
C007409,2024-08-07,referral,east,0,10.42
C007410,2024-02-09,organic,west,1,2.0
C007411,2024-12-27,paid_search,south,0,42.76
C007412,2025-01-25,organic,west,1,12.46
C007413,2023-10-12,paid_search,south,0,45.13
C007414,2023-11-09,paid_search,south,1,40.84
C007415,2025-02-01,organic,north,1,9.88
C007416,2024-02-26,paid_search,south,1,40.99
C007417,2024-02-23,organic,west,1,18.31
C007418,2024-11-30,referral,east,0,7.78
C007419,2024-09-16,organic,north,1,10.49
C007420,2023-09-05,referral,west,1,15.76
C007421,2025-01-14,organic,north,1,11.68
C007422,2024-01-30,affiliate,west,1,24.62
C007423,2023-12-04,paid_social,north,0,36.95
C007424,2025-02-26,organic,south,1,8.94
C007425,2024-04-28,referral,west,1,17.57
C007426,2023-02-15,paid_social,north,1,34.65
C007427,2025-01-07,paid_social,east,1,31.57
C007428,2023-10-06,organic,west,1,3.01
C007429,2024-05-01,referral,south,1,16.36
C007430,2023-10-30,paid_search,south,1,40.76
C007431,2023-12-01,referral,west,1,23.85
C007432,2023-12-20,paid_social,south,1,27.47
C007433,2024-09-06,referral,west,0,14.05
C007434,2024-07-07,paid_search,south,0,49.58
C007435,2024-05-27,affiliate,east,1,23.24
C007436,2023-06-27,organic,east,1,13.34
C007437,2024-04-23,paid_search,north,1,39.2
C007438,2023-02-04,paid_social,south,0,33.64
C007439,2023-10-07,organic,south,1,15.74
